user_id,age,income_bracket,pref_category_1,avg_spend_3mo,visit_frequency,segment_target
54927,50,Medium,Bookstore,47.58,Daily,Low Value
54928,23,Medium,Restaurant,5.0,Monthly,Low Value
54929,22,Medium,Auto Repair,5.0,Weekly,Low Value
54930,18,High,Hair Salon,58.16,Rarely,Low Value
54931,65,Medium,Auto Repair,49.99,Rarely,Low Value
54932,42,High,Bookstore,43.84,Rarely,Low Value
54933,49,Medium,Auto Repair,21.15,Weekly,Low Value
54934,20,Medium,Restaurant,46.1,Weekly,Medium Value
54935,59,Low,Coffee Shop,6.28,Monthly,Low Value
54936,23,High,Restaurant,10.08,Weekly,Low Value
54937,42,Low,Pet Store,45.07,Monthly,Medium Value
54938,51,High,Restaurant,47.84,Monthly,Medium Value
54939,69,High,Coffee Shop,68.97,Weekly,Medium Value
54940,24,High,Pet Store,18.35,Rarely,Low Value
54941,68,Low,Coffee Shop,101.72,Monthly,Medium Value
54942,45,High,Restaurant,31.7,Weekly,Medium Value
54943,55,Low,Restaurant,48.2,Weekly,Medium Value
54944,57,High,Bakery,61.43,Weekly,Medium Value
54945,31,High,Hair Salon,50.18,Rarely,Low Value
54946,20,Low,Auto Repair,59.61,Monthly,Medium Value
54947,29,High,Hair Salon,50.38,Monthly,Medium Value
54948,55,Low,Auto Repair,5.27,Rarely,Low Value
54949,28,Medium,Restaurant,6.7,Daily,Low Value
54950,39,Medium,Hair Salon,49.63,Rarely,Low Value
54951,65,Medium,Hair Salon,46.19,Monthly,Medium Value
54952,61,Medium,Bakery,23.38,Monthly,Low Value
54953,32,High,Restaurant,90.15,Weekly,High Value
54954,41,High,Boutique,59.07,Weekly,Medium Value
54955,63,Low,Gym,29.48,Weekly,Low Value
54956,18,Medium,Bookstore,26.41,Monthly,Low Value
54957,26,Low,Hair Salon,9.87,Monthly,Low Value
54958,52,Medium,Coffee Shop,23.24,Weekly,Low Value
54959,48,High,Hair Salon,85.81,Daily,High Value
54960,23,Medium,Auto Repair,46.25,Weekly,Medium Value
54961,63,Medium,Auto Repair,35.12,Rarely,Low Value
54962,62,Medium,Bakery,7.23,Monthly,Low Value
54963,18,Low,Hair Salon,18.81,Weekly,Low Value
54964,64,Medium,Plumber,26.61,Weekly,Low Value
54965,21,Medium,Pet Store,83.01,Weekly,High Value
54966,19,Medium,Boutique,5.0,Daily,Low Value
54967,18,High,Bookstore,51.43,Weekly,Medium Value
54968,49,Medium,Boutique,6.23,Monthly,Low Value
54969,50,Medium,Gym,45.82,Rarely,Low Value
54970,43,Low,Hair Salon,5.0,Rarely,Low Value
54971,50,Low,Bookstore,69.67,Weekly,Medium Value
54972,19,Medium,Boutique,10.58,Rarely,Low Value
54973,34,Medium,Auto Repair,48.63,Weekly,Medium Value
54974,28,Medium,Hair Salon,14.76,Weekly,Low Value
54975,32,Low,Auto Repair,5.0,Rarely,Low Value
54976,28,High,Hair Salon,5.0,Weekly,Low Value
54977,56,Low,Bakery,48.64,Daily,Low Value
54978,55,Medium,Auto Repair,25.41,Monthly,Low Value
54979,20,Medium,Boutique,25.96,Monthly,Low Value
54980,38,Medium,Hair Salon,32.17,Monthly,Medium Value
54981,39,High,Plumber,28.56,Monthly,Low Value
54982,40,High,Auto Repair,26.09,Rarely,Low Value
54983,56,Medium,Restaurant,55.57,Monthly,Medium Value
54984,66,Medium,Coffee Shop,5.0,Weekly,Low Value
54985,33,Medium,Hair Salon,64.97,Monthly,Medium Value
54986,33,Medium,Restaurant,41.58,Monthly,Medium Value
54987,56,High,Boutique,65.86,Monthly,Medium Value
54988,44,Low,Restaurant,36.56,Monthly,Medium Value
54989,41,Medium,Bakery,10.98,Weekly,Low Value
54990,40,Medium,Pet Store,44.62,Rarely,Low Value
54991,37,High,Auto Repair,26.34,Monthly,Low Value
54992,52,Medium,Coffee Shop,5.0,Weekly,Low Value
54993,34,Medium,Auto Repair,53.26,Monthly,Medium Value
54994,23,Medium,Bookstore,5.0,Weekly,Low Value
54995,28,Low,Gym,9.97,Rarely,Low Value
54996,33,Low,Hair Salon,32.46,Rarely,Low Value
54997,43,Medium,Hair Salon,51.22,Daily,Low Value
54998,61,Medium,Boutique,12.66,Daily,Low Value
54999,43,Medium,Plumber,37.52,Rarely,Low Value
55000,60,Low,Bookstore,17.02,Monthly,Low Value
55001,26,Low,Plumber,43.44,Weekly,Medium Value
55002,27,Medium,Gym,86.85,Rarely,Low Value
55003,66,High,Restaurant,5.0,Daily,Low Value
55004,65,Medium,Plumber,99.52,Monthly,Medium Value
55005,56,Medium,Hair Salon,18.34,Daily,Low Value
55006,43,Medium,Gym,21.91,Weekly,Low Value
55007,62,Medium,Pet Store,46.69,Rarely,Low Value
55008,23,Medium,Bakery,46.86,Monthly,Medium Value
55009,55,Medium,Gym,67.91,Weekly,Medium Value
55010,44,Low,Bookstore,62.68,Monthly,Medium Value
55011,52,Medium,Bookstore,58.25,Rarely,Low Value
55012,28,High,Boutique,45.66,Rarely,Low Value
55013,19,Low,Auto Repair,22.2,Monthly,Low Value
55014,27,Medium,Auto Repair,80.15,Daily,High Value
55015,22,High,Boutique,5.0,Monthly,Low Value
55016,58,Medium,Pet Store,70.37,Daily,Low Value
55017,49,High,Bakery,8.55,Weekly,Low Value
55018,41,Medium,Plumber,27.56,Weekly,Low Value
55019,28,High,Coffee Shop,57.42,Daily,Low Value
55020,67,High,Bakery,30.23,Monthly,Medium Value
55021,21,Medium,Bookstore,60.05,Weekly,Medium Value
55022,68,Medium,Bakery,21.13,Rarely,Low Value
55023,58,Low,Plumber,21.11,Monthly,Low Value
55024,28,Medium,Coffee Shop,23.25,Monthly,Low Value
55025,59,Medium,Pet Store,32.43,Rarely,Low Value
55026,27,Low,Restaurant,70.37,Monthly,Medium Value
55027,68,Medium,Bookstore,39.09,Daily,Low Value
55028,57,Medium,Boutique,14.94,Daily,Low Value
55029,60,Low,Auto Repair,15.54,Monthly,Low Value
55030,64,Low,Bookstore,5.0,Weekly,Low Value
55031,28,Low,Boutique,71.97,Weekly,Medium Value
55032,41,Medium,Boutique,5.0,Weekly,Low Value
55033,67,Low,Bookstore,27.1,Monthly,Low Value
55034,49,Medium,Gym,33.44,Monthly,Medium Value
55035,41,Medium,Plumber,51.18,Rarely,Low Value
55036,65,Low,Pet Store,50.06,Weekly,Medium Value
55037,54,Low,Bakery,14.83,Monthly,Low Value
55038,64,High,Restaurant,52.51,Weekly,Medium Value
55039,60,Low,Auto Repair,39.55,Weekly,Medium Value
55040,28,Low,Hair Salon,34.23,Monthly,Medium Value
55041,50,Medium,Restaurant,44.21,Rarely,Low Value
55042,66,High,Bookstore,51.04,Rarely,Low Value
55043,44,Low,Plumber,5.0,Monthly,Low Value
55044,32,High,Plumber,55.58,Monthly,Medium Value
55045,55,Medium,Hair Salon,120.96,Monthly,Medium Value
55046,26,Medium,Restaurant,16.12,Monthly,Low Value
55047,24,High,Restaurant,18.2,Rarely,Low Value
55048,48,Medium,Auto Repair,5.0,Weekly,Low Value
55049,66,Low,Hair Salon,46.27,Rarely,Low Value
55050,36,Medium,Bakery,37.82,Daily,Low Value
55051,30,Medium,Bookstore,65.66,Monthly,Medium Value
55052,68,Medium,Pet Store,27.71,Weekly,Low Value
55053,45,Low,Auto Repair,58.18,Rarely,Low Value
55054,31,Low,Pet Store,9.75,Monthly,Low Value
55055,40,Medium,Coffee Shop,5.0,Weekly,Low Value
55056,69,Medium,Pet Store,50.99,Monthly,Medium Value
55057,21,Low,Gym,5.0,Monthly,Low Value
55058,60,High,Pet Store,5.0,Monthly,Low Value
55059,18,Medium,Boutique,39.78,Monthly,Medium Value
55060,52,Low,Boutique,34.49,Weekly,Medium Value
55061,31,Medium,Gym,5.0,Weekly,Low Value
55062,31,Low,Pet Store,91.59,Monthly,Medium Value
55063,52,Medium,Bookstore,12.34,Weekly,Low Value
55064,30,High,Auto Repair,40.86,Weekly,Medium Value
55065,44,Medium,Bakery,52.43,Rarely,Low Value
55066,62,Medium,Bookstore,5.0,Weekly,Low Value
55067,23,Medium,Bakery,61.37,Weekly,Medium Value
55068,59,Medium,Restaurant,63.72,Monthly,Medium Value
55069,46,Low,Gym,23.71,Rarely,Low Value
55070,29,High,Bookstore,82.12,Monthly,Medium Value
55071,24,High,Bakery,59.59,Monthly,Medium Value
55072,31,Medium,Gym,64.12,Weekly,Medium Value
55073,34,Medium,Bookstore,86.28,Rarely,Low Value
55074,42,High,Bakery,42.16,Monthly,Medium Value
55075,32,Medium,Plumber,81.11,Rarely,Low Value
55076,66,High,Coffee Shop,57.19,Weekly,Medium Value
55077,50,High,Auto Repair,52.98,Monthly,Medium Value
55078,26,Low,Boutique,41.1,Weekly,Medium Value
55079,45,Medium,Hair Salon,5.0,Weekly,Low Value
55080,57,Low,Hair Salon,56.59,Monthly,Medium Value
55081,60,Low,Boutique,29.13,Rarely,Low Value
55082,42,Low,Hair Salon,37.23,Monthly,Medium Value
55083,55,Medium,Plumber,9.33,Rarely,Low Value
55084,59,Medium,Bakery,33.99,Rarely,Low Value
55085,51,Medium,Plumber,38.0,Weekly,Medium Value
55086,34,Medium,Restaurant,52.66,Monthly,Medium Value
55087,31,Medium,Gym,30.32,Weekly,Medium Value
55088,39,High,Coffee Shop,11.44,Daily,Low Value
55089,44,Medium,Restaurant,23.21,Rarely,Low Value
55090,26,Medium,Hair Salon,5.0,Monthly,Low Value
55091,66,Medium,Gym,34.43,Weekly,Medium Value
55092,58,High,Bakery,5.0,Weekly,Low Value
55093,65,High,Pet Store,18.79,Daily,Low Value
55094,22,Low,Pet Store,78.65,Daily,Low Value
55095,63,Medium,Boutique,56.86,Rarely,Low Value
55096,33,Medium,Gym,56.85,Rarely,Low Value
55097,32,Medium,Gym,25.1,Monthly,Low Value
55098,45,Low,Plumber,66.59,Monthly,Medium Value
55099,44,Medium,Pet Store,49.08,Rarely,Low Value
55100,43,High,Hair Salon,28.93,Rarely,Low Value
55101,45,Medium,Coffee Shop,37.27,Weekly,Medium Value
55102,53,Medium,Auto Repair,26.36,Monthly,Low Value
55103,32,Low,Pet Store,20.74,Weekly,Low Value
55104,30,Low,Plumber,46.66,Daily,Low Value
55105,55,Medium,Bakery,64.39,Daily,Low Value
55106,52,Low,Hair Salon,28.6,Rarely,Low Value
55107,40,Medium,Pet Store,48.18,Rarely,Low Value
55108,66,High,Coffee Shop,5.0,Monthly,Low Value
55109,23,High,Auto Repair,43.91,Weekly,Medium Value
55110,41,High,Bakery,28.74,Monthly,Low Value
55111,42,Medium,Pet Store,37.13,Rarely,Low Value
55112,43,Low,Plumber,60.95,Monthly,Medium Value
55113,32,Medium,Coffee Shop,90.45,Weekly,High Value
55114,67,Low,Auto Repair,53.55,Weekly,Medium Value
55115,64,Medium,Restaurant,55.86,Weekly,Medium Value
55116,69,Medium,Restaurant,18.98,Weekly,Low Value
55117,46,Medium,Plumber,54.65,Weekly,Medium Value
55118,69,Low,Bakery,34.05,Daily,Low Value
55119,24,Low,Hair Salon,56.5,Rarely,Low Value
55120,53,High,Auto Repair,47.62,Rarely,Low Value
55121,33,Medium,Pet Store,46.69,Monthly,Medium Value
55122,44,Low,Coffee Shop,29.76,Weekly,Low Value
55123,34,Medium,Auto Repair,26.53,Rarely,Low Value
55124,66,High,Bakery,67.64,Weekly,Medium Value
55125,49,Medium,Boutique,66.82,Weekly,Medium Value
55126,60,Low,Coffee Shop,28.98,Rarely,Low Value
55127,29,Medium,Restaurant,104.74,Weekly,High Value
55128,62,Medium,Gym,60.44,Weekly,Medium Value
55129,64,Low,Bookstore,71.62,Daily,Low Value
55130,20,Low,Plumber,66.27,Daily,Low Value
55131,19,Medium,Bakery,46.23,Daily,Low Value
55132,57,Medium,Restaurant,60.02,Monthly,Medium Value
55133,53,Medium,Bakery,46.9,Daily,Low Value
55134,36,Medium,Restaurant,75.4,Daily,Low Value
55135,28,Medium,Bookstore,63.57,Weekly,Medium Value
55136,65,Medium,Bookstore,13.61,Weekly,Low Value
55137,28,Medium,Auto Repair,56.11,Weekly,Medium Value
55138,30,Medium,Gym,5.0,Weekly,Low Value
55139,30,Low,Coffee Shop,81.42,Monthly,Medium Value
55140,26,High,Boutique,19.51,Monthly,Low Value
55141,42,Low,Restaurant,33.55,Daily,Low Value
55142,60,High,Plumber,70.29,Weekly,Medium Value
55143,42,High,Coffee Shop,18.38,Rarely,Low Value
55144,65,Medium,Bookstore,52.74,Weekly,Medium Value
55145,22,Medium,Gym,104.38,Monthly,Medium Value
55146,19,Medium,Bakery,22.64,Weekly,Low Value
55147,38,Medium,Boutique,69.45,Daily,Low Value
55148,50,Low,Plumber,5.0,Weekly,Low Value
55149,49,Medium,Restaurant,5.0,Monthly,Low Value
55150,39,High,Coffee Shop,63.07,Weekly,Medium Value
55151,66,Medium,Auto Repair,29.89,Weekly,Low Value
55152,33,Low,Bookstore,88.92,Weekly,High Value
55153,60,Medium,Plumber,95.64,Monthly,Medium Value
55154,52,Medium,Bookstore,92.63,Weekly,High Value
55155,52,Medium,Auto Repair,26.88,Weekly,Low Value
55156,41,Medium,Bookstore,72.38,Monthly,Medium Value
55157,46,High,Auto Repair,15.63,Monthly,Low Value
55158,62,Medium,Coffee Shop,35.73,Daily,Low Value
55159,22,High,Bookstore,27.76,Weekly,Low Value
55160,25,High,Bookstore,5.0,Weekly,Low Value
55161,50,Medium,Gym,78.24,Rarely,Low Value
55162,48,Low,Boutique,31.88,Weekly,Medium Value
55163,29,High,Boutique,5.0,Rarely,Low Value
55164,48,High,Bookstore,16.45,Monthly,Low Value
55165,19,Medium,Boutique,65.9,Daily,Low Value
55166,41,High,Pet Store,22.8,Weekly,Low Value
55167,60,Low,Bakery,42.18,Weekly,Medium Value
55168,60,Low,Bookstore,38.77,Monthly,Medium Value
55169,26,High,Gym,59.71,Weekly,Medium Value
55170,26,Medium,Coffee Shop,46.32,Weekly,Medium Value
55171,39,High,Pet Store,70.37,Rarely,Low Value
55172,56,High,Plumber,65.83,Monthly,Medium Value
55173,53,Medium,Bakery,36.04,Monthly,Medium Value
55174,48,Low,Bookstore,51.38,Weekly,Medium Value
55175,67,Low,Coffee Shop,5.0,Rarely,Low Value
55176,28,High,Coffee Shop,33.3,Weekly,Medium Value
55177,56,Low,Coffee Shop,37.12,Monthly,Medium Value
55178,19,Low,Bakery,27.34,Monthly,Low Value
55179,38,Low,Bakery,5.0,Rarely,Low Value
55180,43,High,Coffee Shop,76.03,Rarely,Low Value
55181,54,Low,Coffee Shop,49.87,Weekly,Medium Value
55182,19,Low,Auto Repair,46.5,Monthly,Medium Value
55183,29,Low,Boutique,32.65,Rarely,Low Value
55184,39,Low,Bookstore,37.47,Rarely,Low Value
55185,44,Low,Coffee Shop,69.69,Monthly,Medium Value
55186,36,Medium,Bakery,5.0,Rarely,Low Value
55187,64,High,Pet Store,9.59,Monthly,Low Value
55188,63,High,Hair Salon,60.02,Rarely,Low Value
55189,46,Low,Pet Store,12.34,Monthly,Low Value
55190,18,Medium,Auto Repair,28.53,Rarely,Low Value
55191,66,Medium,Gym,33.39,Rarely,Low Value
55192,23,Medium,Restaurant,5.0,Monthly,Low Value
55193,30,High,Pet Store,13.25,Weekly,Low Value
55194,32,Low,Bakery,57.19,Rarely,Low Value
55195,55,Medium,Boutique,73.25,Monthly,Medium Value
55196,69,Low,Bookstore,40.65,Weekly,Medium Value
55197,67,Low,Coffee Shop,16.09,Weekly,Low Value
55198,32,Medium,Gym,22.04,Weekly,Low Value
55199,59,Low,Coffee Shop,93.0,Weekly,High Value
55200,56,Medium,Auto Repair,26.86,Monthly,Low Value
55201,51,Medium,Hair Salon,80.14,Monthly,Medium Value
55202,48,Low,Hair Salon,89.05,Rarely,Low Value
55203,38,Low,Coffee Shop,66.68,Weekly,Medium Value
55204,56,Medium,Auto Repair,6.21,Weekly,Low Value
55205,44,High,Bookstore,30.69,Rarely,Low Value
55206,52,Medium,Pet Store,38.01,Daily,Low Value
55207,61,High,Gym,40.8,Weekly,Medium Value
55208,60,Medium,Boutique,88.36,Monthly,Medium Value
55209,53,Medium,Bookstore,36.94,Rarely,Low Value
55210,54,Medium,Plumber,72.77,Rarely,Low Value
55211,31,Medium,Hair Salon,38.63,Rarely,Low Value
55212,22,Medium,Bookstore,5.0,Monthly,Low Value
55213,64,Medium,Plumber,6.42,Rarely,Low Value
55214,62,High,Gym,26.14,Weekly,Low Value
55215,48,Low,Coffee Shop,66.58,Daily,Low Value
55216,28,High,Restaurant,5.0,Rarely,Low Value
55217,34,Medium,Coffee Shop,11.87,Rarely,Low Value
55218,52,Low,Bookstore,56.43,Monthly,Medium Value
55219,31,Low,Plumber,6.39,Weekly,Low Value
55220,68,Medium,Boutique,5.0,Weekly,Low Value
55221,18,Low,Bakery,102.93,Daily,High Value
55222,20,Low,Hair Salon,47.48,Daily,Low Value
55223,67,Low,Boutique,45.09,Rarely,Low Value
55224,24,High,Restaurant,18.81,Daily,Low Value
55225,59,Low,Restaurant,56.9,Weekly,Medium Value
55226,39,Medium,Hair Salon,16.74,Rarely,Low Value
55227,18,High,Bookstore,27.59,Weekly,Low Value
55228,38,Medium,Bakery,57.62,Rarely,Low Value
55229,42,Medium,Pet Store,15.1,Monthly,Low Value
55230,52,High,Restaurant,98.56,Daily,High Value
55231,38,Medium,Auto Repair,29.53,Weekly,Low Value
55232,32,Medium,Auto Repair,5.0,Daily,Low Value
55233,68,Medium,Plumber,68.71,Weekly,Medium Value
55234,36,Medium,Bookstore,26.36,Monthly,Low Value
55235,22,Medium,Coffee Shop,31.8,Daily,Low Value
55236,48,Medium,Restaurant,126.82,Rarely,Low Value
55237,21,High,Gym,28.84,Monthly,Low Value
55238,60,Low,Pet Store,66.44,Weekly,Medium Value
55239,35,Medium,Bookstore,37.78,Weekly,Medium Value
55240,44,Medium,Coffee Shop,5.0,Monthly,Low Value
55241,57,High,Coffee Shop,44.76,Rarely,Low Value
55242,61,High,Pet Store,53.2,Monthly,Medium Value
55243,41,High,Bakery,41.39,Weekly,Medium Value
55244,44,Low,Bookstore,5.0,Monthly,Low Value
55245,43,Medium,Gym,23.69,Daily,Low Value
55246,19,Medium,Hair Salon,40.73,Daily,Low Value
55247,56,Low,Hair Salon,35.13,Monthly,Medium Value
55248,64,High,Pet Store,89.63,Rarely,Low Value
55249,49,Low,Plumber,5.0,Rarely,Low Value
55250,24,Medium,Restaurant,97.81,Monthly,Medium Value
55251,56,Medium,Pet Store,20.54,Weekly,Low Value
55252,26,Low,Hair Salon,59.64,Monthly,Medium Value
55253,25,Medium,Boutique,38.26,Monthly,Medium Value
55254,39,Medium,Pet Store,33.61,Rarely,Low Value
55255,62,Medium,Plumber,5.0,Rarely,Low Value
55256,40,Low,Plumber,62.08,Monthly,Medium Value
55257,67,Medium,Bakery,8.87,Monthly,Low Value
55258,67,Medium,Boutique,33.47,Monthly,Medium Value
55259,57,Medium,Bookstore,21.04,Daily,Low Value
55260,38,High,Plumber,45.38,Daily,Low Value
55261,61,Medium,Coffee Shop,37.13,Weekly,Medium Value
55262,37,Low,Bakery,25.59,Monthly,Low Value
55263,29,High,Gym,37.15,Monthly,Medium Value
55264,19,Low,Bakery,59.43,Rarely,Low Value
55265,48,Low,Pet Store,72.79,Weekly,Medium Value
55266,60,Medium,Bakery,30.26,Weekly,Medium Value
55267,19,Low,Coffee Shop,21.54,Rarely,Low Value
55268,19,Medium,Coffee Shop,23.09,Monthly,Low Value
55269,25,High,Auto Repair,31.07,Daily,Low Value
55270,41,Low,Restaurant,158.27,Monthly,Medium Value
55271,69,Low,Bakery,28.86,Monthly,Low Value
55272,61,Medium,Coffee Shop,41.47,Daily,Low Value
55273,50,Medium,Coffee Shop,27.2,Monthly,Low Value
55274,34,Low,Boutique,67.79,Monthly,Medium Value
55275,52,High,Gym,5.0,Weekly,Low Value
55276,58,Low,Gym,50.45,Weekly,Medium Value
55277,59,Medium,Hair Salon,5.0,Rarely,Low Value
55278,28,Medium,Restaurant,41.74,Daily,Low Value
55279,18,Medium,Bookstore,75.53,Weekly,Medium Value
55280,68,Low,Bakery,28.54,Monthly,Low Value
55281,67,Medium,Bookstore,57.1,Rarely,Low Value
55282,62,Medium,Coffee Shop,23.34,Rarely,Low Value
55283,53,Medium,Pet Store,58.63,Weekly,Medium Value
55284,53,High,Hair Salon,34.36,Daily,Low Value
55285,35,Low,Bakery,90.38,Daily,High Value
55286,37,Medium,Auto Repair,17.25,Monthly,Low Value
55287,28,Low,Pet Store,108.15,Monthly,Medium Value
55288,41,Low,Gym,72.66,Weekly,Medium Value
55289,32,Medium,Boutique,52.68,Weekly,Medium Value
55290,49,Low,Restaurant,5.0,Daily,Low Value
55291,23,Medium,Pet Store,84.36,Weekly,High Value
55292,59,Medium,Boutique,60.48,Monthly,Medium Value
55293,64,Low,Boutique,80.59,Monthly,Medium Value
55294,45,Low,Gym,8.58,Monthly,Low Value
55295,35,Low,Bookstore,5.95,Rarely,Low Value
55296,46,Medium,Boutique,87.26,Monthly,Medium Value
55297,24,Medium,Gym,59.41,Weekly,Medium Value
55298,23,Medium,Auto Repair,32.36,Monthly,Medium Value
55299,23,Low,Restaurant,43.05,Weekly,Medium Value
55300,61,Medium,Hair Salon,21.25,Weekly,Low Value
55301,69,High,Plumber,24.45,Monthly,Low Value
55302,59,Medium,Bakery,31.43,Monthly,Medium Value
55303,64,High,Boutique,5.0,Daily,Low Value
55304,55,Medium,Boutique,89.18,Rarely,Low Value
55305,63,Medium,Boutique,10.23,Rarely,Low Value
55306,33,Low,Restaurant,25.73,Weekly,Low Value
55307,65,Low,Auto Repair,26.18,Weekly,Low Value
55308,24,Medium,Coffee Shop,26.26,Rarely,Low Value
55309,47,Low,Boutique,5.0,Daily,Low Value
55310,43,High,Bookstore,65.08,Daily,Low Value
55311,60,Medium,Plumber,34.5,Weekly,Medium Value
55312,35,High,Gym,75.89,Weekly,Medium Value
55313,67,High,Auto Repair,51.32,Weekly,Medium Value
55314,40,Medium,Hair Salon,86.2,Monthly,Medium Value
55315,69,High,Gym,17.51,Weekly,Low Value
55316,51,High,Pet Store,30.86,Weekly,Medium Value
55317,36,High,Pet Store,44.16,Daily,Low Value
55318,39,Medium,Gym,16.14,Weekly,Low Value
55319,35,Medium,Auto Repair,52.26,Rarely,Low Value
55320,48,Medium,Coffee Shop,5.0,Weekly,Low Value
55321,50,Medium,Coffee Shop,64.3,Rarely,Low Value
55322,23,High,Gym,48.63,Rarely,Low Value
55323,21,Medium,Auto Repair,40.23,Weekly,Medium Value
55324,64,Low,Plumber,51.07,Rarely,Low Value
55325,28,High,Gym,77.02,Monthly,Medium Value
55326,43,Medium,Plumber,5.0,Weekly,Low Value
55327,61,High,Bakery,68.25,Weekly,Medium Value
55328,59,High,Gym,5.0,Daily,Low Value
55329,21,Low,Boutique,56.75,Rarely,Low Value
55330,55,High,Restaurant,41.71,Monthly,Medium Value
55331,52,Medium,Gym,47.35,Monthly,Medium Value
55332,47,Low,Pet Store,25.51,Weekly,Low Value
55333,63,Medium,Bookstore,59.99,Monthly,Medium Value
55334,21,Low,Bakery,5.0,Daily,Low Value
55335,28,Medium,Coffee Shop,5.0,Monthly,Low Value
55336,48,Low,Hair Salon,35.53,Weekly,Medium Value
55337,39,Medium,Bakery,54.55,Daily,Low Value
55338,52,High,Bookstore,16.87,Monthly,Low Value
55339,35,Medium,Auto Repair,31.4,Weekly,Medium Value
55340,23,Medium,Gym,72.06,Daily,Low Value
55341,20,High,Coffee Shop,34.06,Weekly,Medium Value
55342,40,Low,Auto Repair,5.0,Weekly,Low Value
55343,28,Low,Plumber,27.82,Weekly,Low Value
55344,69,Low,Gym,47.01,Daily,Low Value
55345,33,Medium,Restaurant,52.19,Daily,Low Value
55346,25,High,Auto Repair,5.0,Weekly,Low Value
55347,61,Medium,Bakery,91.04,Daily,High Value
55348,69,High,Plumber,108.39,Rarely,Low Value
55349,26,Medium,Hair Salon,84.39,Weekly,High Value
55350,36,Low,Auto Repair,19.89,Monthly,Low Value
55351,18,High,Bakery,20.36,Weekly,Low Value
55352,58,Low,Plumber,81.15,Daily,High Value
55353,30,Medium,Pet Store,38.58,Weekly,Medium Value
